id,aspect,satisfaction
62a9024d18134ddc75d6e76d,rating coworkers,6
62a9024d18134ddc75d6e76d,rating management,4
62a9024d18134ddc75d6e76d,rating upward mobility,6
62a9024d18134ddc75d6e76d,rating learning,3
62a95253bae91e4b8b8b91d9,rating salary,0
62a95253bae91e4b8b8b91d9,rating worklife balance,3
62a95253bae91e4b8b8b91d9,rating coworkers,3
62a95253bae91e4b8b8b91d9,rating management,4
62a95253bae91e4b8b8b91d9,rating upward mobility,5
62a95253bae91e4b8b8b91d9,rating learning,5
62a960567dc029e2d6749dd8,rating salary,6
62a960567dc029e2d6749dd8,rating worklife balance,8
62a960567dc029e2d6749dd8,rating coworkers,8
62a960567dc029e2d6749dd8,rating management,5
62a960567dc029e2d6749dd8,rating upward mobility,5
62a960567dc029e2d6749dd8,rating learning,5
62a9612bf8d5efcc22007c09,rating salary,5
62a9612bf8d5efcc22007c09,rating worklife balance,9
62a9612bf8d5efcc22007c09,rating coworkers,7
62a9612bf8d5efcc22007c09,rating management,9
62a9612bf8d5efcc22007c09,rating upward mobility,8
62a9612bf8d5efcc22007c09,rating learning,9
62a962380f8c8599d5b7e3fb,rating salary,2
62a962380f8c8599d5b7e3fb,rating worklife balance,0
62a962380f8c8599d5b7e3fb,rating coworkers,5
62a962380f8c8599d5b7e3fb,rating management,3
62a962380f8c8599d5b7e3fb,rating upward mobility,0
62a962380f8c8599d5b7e3fb,rating learning,3
62a993537dc029e2d674e9b5,rating salary,3
62a993537dc029e2d674e9b5,rating worklife balance,3
62a993537dc029e2d674e9b5,rating coworkers,5
62a993537dc029e2d674e9b5,rating management,3
62a993537dc029e2d674e9b5,rating upward mobility,3
62a993537dc029e2d674e9b5,rating learning,4
62a9bb81bc6861bf3180079c,rating salary,2
62a9bb81bc6861bf3180079c,rating worklife balance,6
62a9bb81bc6861bf3180079c,rating coworkers,5
62a9bb81bc6861bf3180079c,rating management,5
62a9bb81bc6861bf3180079c,rating upward mobility,6
62a9bb81bc6861bf3180079c,rating learning,6
62a9c880f408bae018f6aa1b,rating salary,7
62a9c880f408bae018f6aa1b,rating worklife balance,8
62a9c880f408bae018f6aa1b,rating coworkers,9
62a9c880f408bae018f6aa1b,rating management,9
62a9c880f408bae018f6aa1b,rating upward mobility,9
62a9c880f408bae018f6aa1b,rating learning,9
62a9e206f3072dd8926bce70,rating salary,3
62a9e206f3072dd8926bce70,rating worklife balance,8
62a9e206f3072dd8926bce70,rating coworkers,8
62a9e206f3072dd8926bce70,rating management,5
62a9e206f3072dd8926bce70,rating upward mobility,7
62a9e206f3072dd8926bce70,rating learning,9
62a9f0172e54c9003e5cdc25,rating salary,5
62a9f0172e54c9003e5cdc25,rating worklife balance,9
62a9f0172e54c9003e5cdc25,rating coworkers,7
62a9f0172e54c9003e5cdc25,rating management,7
62a9f0172e54c9003e5cdc25,rating upward mobility,8
62a9f0172e54c9003e5cdc25,rating learning,9
62a9f8a4cf2555431739d694,rating salary,10
62a9f8a4cf2555431739d694,rating worklife balance,10
62a9f8a4cf2555431739d694,rating coworkers,10
62a9f8a4cf2555431739d694,rating management,9
62a9f8a4cf2555431739d694,rating upward mobility,9
62a9f8a4cf2555431739d694,rating learning,10
62aa121dcec54911e9d446cc,rating salary,5
62aa121dcec54911e9d446cc,rating worklife balance,3
62aa121dcec54911e9d446cc,rating coworkers,7
62aa121dcec54911e9d446cc,rating management,4
62aa121dcec54911e9d446cc,rating upward mobility,5
62aa121dcec54911e9d446cc,rating learning,3
62aa1734f3072dd8926c4168,rating salary,7
62aa1734f3072dd8926c4168,rating worklife balance,10
62aa1734f3072dd8926c4168,rating coworkers,10
62aa1734f3072dd8926c4168,rating management,10
62aa1734f3072dd8926c4168,rating upward mobility,4
62aa1734f3072dd8926c4168,rating learning,5
62aa21e218134ddc75d8be11,rating salary,2
62aa21e218134ddc75d8be11,rating worklife balance,2
62aa21e218134ddc75d8be11,rating coworkers,2
62aa21e218134ddc75d8be11,rating management,2
62aa21e218134ddc75d8be11,rating upward mobility,2
62aa21e218134ddc75d8be11,rating learning,2
62aa29852e54c9003e5d50b5,rating salary,7
62aa29852e54c9003e5d50b5,rating worklife balance,3
62aa29852e54c9003e5d50b5,rating coworkers,3
62aa29852e54c9003e5d50b5,rating management,2
62aa29852e54c9003e5d50b5,rating upward mobility,5
62aa29852e54c9003e5d50b5,rating learning,9
62aa2f44bc6861bf3180fd06,rating salary,4
62aa2f44bc6861bf3180fd06,rating worklife balance,7
62aa2f44bc6861bf3180fd06,rating coworkers,5
62aa2f44bc6861bf3180fd06,rating management,6
62aa2f44bc6861bf3180fd06,rating upward mobility,4
62aa2f44bc6861bf3180fd06,rating learning,6
62aa3454bae91e4b8b8d3249,rating salary,5
62aa3454bae91e4b8b8d3249,rating worklife balance,1
62aa3454bae91e4b8b8d3249,rating coworkers,7
62aa3454bae91e4b8b8d3249,rating management,1
62aa3454bae91e4b8b8d3249,rating upward mobility,1
62aa3454bae91e4b8b8d3249,rating learning,2
62aa34e8f3072dd8926c7d56,rating salary,0
62aa34e8f3072dd8926c7d56,rating worklife balance,7
62aa34e8f3072dd8926c7d56,rating coworkers,1
62aa34e8f3072dd8926c7d56,rating management,6
62aa34e8f3072dd8926c7d56,rating upward mobility,0
62aa34e8f3072dd8926c7d56,rating learning,0
62aa356ff8d5efcc22020832,rating salary,4
62aa356ff8d5efcc22020832,rating worklife balance,3
62aa356ff8d5efcc22020832,rating coworkers,6
62aa356ff8d5efcc22020832,rating management,7
62aa356ff8d5efcc22020832,rating upward mobility,4
62aa356ff8d5efcc22020832,rating learning,7
62aa3e6824a26260274264da,rating salary,1
62aa3e6824a26260274264da,rating worklife balance,9
62aa3e6824a26260274264da,rating coworkers,5
62aa3e6824a26260274264da,rating management,5
62aa3e6824a26260274264da,rating upward mobility,1
62aa3e6824a26260274264da,rating learning,1
62aa4790f8d5efcc2202266e,rating salary,0
62aa4790f8d5efcc2202266e,rating worklife balance,6
62aa4790f8d5efcc2202266e,rating coworkers,5
62aa4790f8d5efcc2202266e,rating management,5
62aa4790f8d5efcc2202266e,rating upward mobility,5
62aa4790f8d5efcc2202266e,rating learning,6
62aa5761bc6861bf318141fc,rating salary,7
62aa5761bc6861bf318141fc,rating worklife balance,7
62aa5761bc6861bf318141fc,rating coworkers,5
62aa5761bc6861bf318141fc,rating management,5
62aa5761bc6861bf318141fc,rating upward mobility,0
62aa5761bc6861bf318141fc,rating learning,0
62aa5c11f408bae018f7dec0,rating salary,9
62aa5c11f408bae018f7dec0,rating worklife balance,7
62aa5c11f408bae018f7dec0,rating coworkers,10
62aa5c11f408bae018f7dec0,rating management,10
62aa5c11f408bae018f7dec0,rating upward mobility,5
62aa5c11f408bae018f7dec0,rating learning,8
62aa956ef8d5efcc22028e3d,rating salary,6
62aa956ef8d5efcc22028e3d,rating worklife balance,7
62aa956ef8d5efcc22028e3d,rating coworkers,7
62aa956ef8d5efcc22028e3d,rating management,7
62aa956ef8d5efcc22028e3d,rating upward mobility,5
62aa956ef8d5efcc22028e3d,rating learning,6
62aa95970a77c1a77f709268,rating salary,6
62aa95970a77c1a77f709268,rating worklife balance,8
62aa95970a77c1a77f709268,rating coworkers,7
62aa95970a77c1a77f709268,rating management,4
62aa95970a77c1a77f709268,rating upward mobility,4
62aa95970a77c1a77f709268,rating learning,2
62aa98bfcf255543173adbdc,rating salary,5
62aa98bfcf255543173adbdc,rating worklife balance,6
62aa98bfcf255543173adbdc,rating coworkers,10
62aa98bfcf255543173adbdc,rating management,7
62aa98bfcf255543173adbdc,rating upward mobility,3
62aa98bfcf255543173adbdc,rating learning,3
62aaa387f8d5efcc22029fcb,rating salary,7
62aaa387f8d5efcc22029fcb,rating worklife balance,7
62aaa387f8d5efcc22029fcb,rating coworkers,4
62aaa387f8d5efcc22029fcb,rating management,7
62aaa387f8d5efcc22029fcb,rating upward mobility,7
62aaa387f8d5efcc22029fcb,rating learning,7
62aaa86bbae91e4b8b8dc832,rating salary,0
62aaa86bbae91e4b8b8dc832,rating worklife balance,NA
62aaa86bbae91e4b8b8dc832,rating coworkers,NA
62aaa86bbae91e4b8b8dc832,rating management,NA
62aaa86bbae91e4b8b8dc832,rating upward mobility,NA
62aaa86bbae91e4b8b8dc832,rating learning,NA
62aacd922e54c9003e5e33c2,rating salary,3
62aacd922e54c9003e5e33c2,rating worklife balance,3
62aacd922e54c9003e5e33c2,rating coworkers,3
62aacd922e54c9003e5e33c2,rating management,3
62aacd922e54c9003e5e33c2,rating upward mobility,3
62aacd922e54c9003e5e33c2,rating learning,3
62aaeecd0f8c8599d5ba6923,rating salary,7
62aaeecd0f8c8599d5ba6923,rating worklife balance,7
62aaeecd0f8c8599d5ba6923,rating coworkers,2
62aaeecd0f8c8599d5ba6923,rating management,2
62aaeecd0f8c8599d5ba6923,rating upward mobility,7
62aaeecd0f8c8599d5ba6923,rating learning,9
62aaf8397dc029e2d6773cde,rating salary,4
62aaf8397dc029e2d6773cde,rating worklife balance,8
62aaf8397dc029e2d6773cde,rating coworkers,8
62aaf8397dc029e2d6773cde,rating management,8
62aaf8397dc029e2d6773cde,rating upward mobility,10
62aaf8397dc029e2d6773cde,rating learning,10
62aaff342e54c9003e5e79b8,rating salary,0
62aaff342e54c9003e5e79b8,rating worklife balance,4
62aaff342e54c9003e5e79b8,rating coworkers,2
62aaff342e54c9003e5e79b8,rating management,0
62aaff342e54c9003e5e79b8,rating upward mobility,1
62aaff342e54c9003e5e79b8,rating learning,3
62ab0bdc575fa3a5ae9413e5,rating salary,5
62ab0bdc575fa3a5ae9413e5,rating worklife balance,6
62ab0bdc575fa3a5ae9413e5,rating coworkers,5
62ab0bdc575fa3a5ae9413e5,rating management,6
62ab0bdc575fa3a5ae9413e5,rating upward mobility,2
62ab0bdc575fa3a5ae9413e5,rating learning,1
62ab1cb0cec54911e9d5d187,rating salary,8
62ab1cb0cec54911e9d5d187,rating worklife balance,10
62ab1cb0cec54911e9d5d187,rating coworkers,10
62ab1cb0cec54911e9d5d187,rating management,10
62ab1cb0cec54911e9d5d187,rating upward mobility,8
62ab1cb0cec54911e9d5d187,rating learning,9
62ab3e62bae91e4b8b8ebe14,rating salary,6
62ab3e62bae91e4b8b8ebe14,rating worklife balance,9
62ab3e62bae91e4b8b8ebe14,rating coworkers,7
62ab3e62bae91e4b8b8ebe14,rating management,7
62ab3e62bae91e4b8b8ebe14,rating upward mobility,5
62ab3e62bae91e4b8b8ebe14,rating learning,8
62ab6ab318134ddc75dabb09,rating salary,2
62ab6ab318134ddc75dabb09,rating worklife balance,3
62ab6ab318134ddc75dabb09,rating coworkers,4
62ab6ab318134ddc75dabb09,rating management,5
62ab6ab318134ddc75dabb09,rating upward mobility,3
62ab6ab318134ddc75dabb09,rating learning,6
62ab83a7d8c00e9f54263d2e,rating salary,3
62ab83a7d8c00e9f54263d2e,rating worklife balance,6
62ab83a7d8c00e9f54263d2e,rating coworkers,6
62ab83a7d8c00e9f54263d2e,rating management,6
62ab83a7d8c00e9f54263d2e,rating upward mobility,5
62ab83a7d8c00e9f54263d2e,rating learning,5
62ab8bf65d257a28a319e9cb,rating salary,0
62ab8bf65d257a28a319e9cb,rating worklife balance,6
62ab8bf65d257a28a319e9cb,rating coworkers,3
62ab8bf65d257a28a319e9cb,rating management,0
62ab8bf65d257a28a319e9cb,rating upward mobility,0
62ab8bf65d257a28a319e9cb,rating learning,10
62abec6cf3072dd8926f2ad0,rating salary,1
62abec6cf3072dd8926f2ad0,rating worklife balance,6
62abec6cf3072dd8926f2ad0,rating coworkers,2
62abec6cf3072dd8926f2ad0,rating management,5
62abec6cf3072dd8926f2ad0,rating upward mobility,1
62abec6cf3072dd8926f2ad0,rating learning,0
62abee280f8c8599d5bc246d,rating salary,8
62abee280f8c8599d5bc246d,rating worklife balance,10
62abee280f8c8599d5bc246d,rating coworkers,9
62abee280f8c8599d5bc246d,rating management,10
62abee280f8c8599d5bc246d,rating upward mobility,8
62abee280f8c8599d5bc246d,rating learning,10
62acc1f0cf255543173e59f7,rating salary,2
62acc1f0cf255543173e59f7,rating worklife balance,2
62acc1f0cf255543173e59f7,rating coworkers,5
62acc1f0cf255543173e59f7,rating management,6
62acc1f0cf255543173e59f7,rating upward mobility,6
62acc1f0cf255543173e59f7,rating learning,3
62ace61d575fa3a5ae972d57,rating salary,4
62ace61d575fa3a5ae972d57,rating worklife balance,4
62ace61d575fa3a5ae972d57,rating coworkers,4
62ace61d575fa3a5ae972d57,rating management,4
62ace61d575fa3a5ae972d57,rating upward mobility,3
62ace61d575fa3a5ae972d57,rating learning,4
62acf0890f8c8599d5bdce87,rating salary,4
62acf0890f8c8599d5bdce87,rating worklife balance,5
62acf0890f8c8599d5bdce87,rating coworkers,4
62acf0890f8c8599d5bdce87,rating management,5
62acf0890f8c8599d5bdce87,rating upward mobility,5
62acf0890f8c8599d5bdce87,rating learning,3
62ad591424a2626027471080,rating salary,2
62ad591424a2626027471080,rating worklife balance,2
62ad591424a2626027471080,rating coworkers,4
62ad591424a2626027471080,rating management,5
62ad591424a2626027471080,rating upward mobility,1
62ad591424a2626027471080,rating learning,1
62ade22318134ddc75de385f,rating salary,7
62ade22318134ddc75de385f,rating worklife balance,10
62ade22318134ddc75de385f,rating coworkers,10
62ade22318134ddc75de385f,rating management,10
62ade22318134ddc75de385f,rating upward mobility,7
62ade22318134ddc75de385f,rating learning,8
62adf26f18134ddc75de4bb4,rating salary,5
62adf26f18134ddc75de4bb4,rating worklife balance,5
62adf26f18134ddc75de4bb4,rating coworkers,7
62adf26f18134ddc75de4bb4,rating management,7
62adf26f18134ddc75de4bb4,rating upward mobility,9
62adf26f18134ddc75de4bb4,rating learning,10
62ae680024a2626027483ebc,rating salary,8
62ae680024a2626027483ebc,rating worklife balance,10
62ae680024a2626027483ebc,rating coworkers,10
62ae680024a2626027483ebc,rating management,10
62ae680024a2626027483ebc,rating upward mobility,10
62ae680024a2626027483ebc,rating learning,10
62aee103f8f756164595adb8,rating salary,7
62aee103f8f756164595adb8,rating worklife balance,8
62aee103f8f756164595adb8,rating coworkers,9
62aee103f8f756164595adb8,rating management,8
62aee103f8f756164595adb8,rating upward mobility,9
62aee103f8f756164595adb8,rating learning,10
62af07be7dc029e2d67cc3c8,rating salary,3
62af07be7dc029e2d67cc3c8,rating worklife balance,9
62af07be7dc029e2d67cc3c8,rating coworkers,9
62af07be7dc029e2d67cc3c8,rating management,9
62af07be7dc029e2d67cc3c8,rating upward mobility,9
62af07be7dc029e2d67cc3c8,rating learning,9
62af10295d257a28a31e6ff8,rating salary,0
62af10295d257a28a31e6ff8,rating worklife balance,2
62af10295d257a28a31e6ff8,rating coworkers,3
62af10295d257a28a31e6ff8,rating management,2
62af10295d257a28a31e6ff8,rating upward mobility,4
62af10295d257a28a31e6ff8,rating learning,2
62af387018134ddc75df894e,rating salary,8
62af387018134ddc75df894e,rating worklife balance,8
62af387018134ddc75df894e,rating coworkers,9
62af387018134ddc75df894e,rating management,8
62af387018134ddc75df894e,rating upward mobility,7
62af387018134ddc75df894e,rating learning,7
62af49025d257a28a31eb2f1,rating salary,2
62af49025d257a28a31eb2f1,rating worklife balance,3
62af49025d257a28a31eb2f1,rating coworkers,3
62af49025d257a28a31eb2f1,rating management,5
62af49025d257a28a31eb2f1,rating upward mobility,5
62af49025d257a28a31eb2f1,rating learning,9
62af53ce0f8c8599d5c04934,rating salary,3
62af53ce0f8c8599d5c04934,rating worklife balance,9
62af53ce0f8c8599d5c04934,rating coworkers,8
62af53ce0f8c8599d5c04934,rating management,8
62af53ce0f8c8599d5c04934,rating upward mobility,6
62af53ce0f8c8599d5c04934,rating learning,6
62af6371f8d5efcc2208e923,rating salary,0
62af6371f8d5efcc2208e923,rating worklife balance,8
62af6371f8d5efcc2208e923,rating coworkers,8
62af6371f8d5efcc2208e923,rating management,8
62af6371f8d5efcc2208e923,rating upward mobility,8
62af6371f8d5efcc2208e923,rating learning,8
62af9ed7f3072dd892739279,rating salary,3
62af9ed7f3072dd892739279,rating worklife balance,9
62af9ed7f3072dd892739279,rating coworkers,9
62af9ed7f3072dd892739279,rating management,6
62af9ed7f3072dd892739279,rating upward mobility,9
62af9ed7f3072dd892739279,rating learning,4
62b152960f8c8599d5c31550,rating salary,3
62b152960f8c8599d5c31550,rating worklife balance,6
62b152960f8c8599d5c31550,rating coworkers,7
62b152960f8c8599d5c31550,rating management,5
62b152960f8c8599d5c31550,rating upward mobility,4
62b152960f8c8599d5c31550,rating learning,4
62b16a5c5d257a28a321a74c,rating salary,7
62b16a5c5d257a28a321a74c,rating worklife balance,5
62b16a5c5d257a28a321a74c,rating coworkers,4
62b16a5c5d257a28a321a74c,rating management,6
62b16a5c5d257a28a321a74c,rating upward mobility,4
62b16a5c5d257a28a321a74c,rating learning,5
62b21d40bae91e4b8b985154,rating salary,3
62b21d40bae91e4b8b985154,rating worklife balance,2
62b21d40bae91e4b8b985154,rating coworkers,5
62b21d40bae91e4b8b985154,rating management,3
62b21d40bae91e4b8b985154,rating upward mobility,3
62b21d40bae91e4b8b985154,rating learning,4
62b27004bc6861bf318c9038,rating salary,4
62b27004bc6861bf318c9038,rating worklife balance,7
62b27004bc6861bf318c9038,rating coworkers,7
62b27004bc6861bf318c9038,rating management,7
62b27004bc6861bf318c9038,rating upward mobility,7
62b27004bc6861bf318c9038,rating learning,7
62b2ea87f8d5efcc220e3e21,rating salary,5
62b2ea87f8d5efcc220e3e21,rating worklife balance,6
62b2ea87f8d5efcc220e3e21,rating coworkers,6
62b2ea87f8d5efcc220e3e21,rating management,5
62b2ea87f8d5efcc220e3e21,rating upward mobility,4
62b2ea87f8d5efcc220e3e21,rating learning,3
62b35284cec54911e9e1818c,rating salary,0
62b35284cec54911e9e1818c,rating worklife balance,0
62b35284cec54911e9e1818c,rating coworkers,0
62b35284cec54911e9e1818c,rating management,0
62b35284cec54911e9e1818c,rating upward mobility,0
62b35284cec54911e9e1818c,rating learning,0
62b4404df31287f32e14d1c1,rating salary,5
62b4404df31287f32e14d1c1,rating worklife balance,5
62b4404df31287f32e14d1c1,rating coworkers,5
62b4404df31287f32e14d1c1,rating management,5
62b4404df31287f32e14d1c1,rating upward mobility,4
62b4404df31287f32e14d1c1,rating learning,5
62b525563f28f20328aeee5c,rating salary,8
62b525563f28f20328aeee5c,rating worklife balance,5
62b525563f28f20328aeee5c,rating coworkers,6
62b525563f28f20328aeee5c,rating management,6
62b525563f28f20328aeee5c,rating upward mobility,5
62b525563f28f20328aeee5c,rating learning,7
62b5a3e29bc428d5345f6e89,rating salary,4
62b5a3e29bc428d5345f6e89,rating worklife balance,6
62b5a3e29bc428d5345f6e89,rating coworkers,7
62b5a3e29bc428d5345f6e89,rating management,7
62b5a3e29bc428d5345f6e89,rating upward mobility,4
62b5a3e29bc428d5345f6e89,rating learning,6
62b71083f31287f32e189026,rating salary,1
62b71083f31287f32e189026,rating worklife balance,2
62b71083f31287f32e189026,rating coworkers,1
62b71083f31287f32e189026,rating management,2
62b71083f31287f32e189026,rating upward mobility,1
62b71083f31287f32e189026,rating learning,2
62b795033b026e423f287ecd,rating salary,6
62b795033b026e423f287ecd,rating worklife balance,6
62b795033b026e423f287ecd,rating coworkers,6
62b795033b026e423f287ecd,rating management,6
62b795033b026e423f287ecd,rating upward mobility,4
62b795033b026e423f287ecd,rating learning,3
62b89039377223ff07b80fb5,rating salary,8
62b89039377223ff07b80fb5,rating worklife balance,7
62b89039377223ff07b80fb5,rating coworkers,6
62b89039377223ff07b80fb5,rating management,7
62b89039377223ff07b80fb5,rating upward mobility,6
62b89039377223ff07b80fb5,rating learning,8
